best_model,text,true_label,pred_label,pred_prob_pos,correct,confidence,error_type
NaiveBayes,korine's established himself by now as a talented and impressive image maker the promotional posters for mister lonely all include the film's most impressive compositions though there's one in particular i've yet to see in promo material that of a blue clad nun teasing a dog with a stick surrounded by green forest with torrential rain pouring down the opening images of this film of michael jackson lookalike diego luna riding a small motorbike round a track is strangely compelling and beautiful roy orbison's mister lonely plays on the soundtrack and the images unfold in slow motion there's also a funny and terrific sequence in which the same character mimes a dance without music though a radio sits like a silent dog next to him in the middle of a paris street korine splices in sound effects and jump cuts that evoke both a feeling of futility and dogged liberation in the character's dance routine the first instance of the segment dealing with the nuns is also strangely poignant father umbrillo werner herzog is an autocratic priest about to fly with some nuns over and drop food into impoverished areas nearby in a scene that is both light hearted and affecting herzog must deal with a stubbornly enthusiastic local who wishes to make the plane trip with them in order to see his wife in san francisco as the exchange develops herzog draws out of the man a confession he has sinned and his frequent infidelity is the cause of his wife having left him in the first place this scene short and sweet gains particular weight after one learns its improvised origins the sinner is played by a non actor who was on set when korine and co were filming and his adulterous ways had given him in real life a lasting overwhelming guilt henceforth the film is hit and miss a succession of intrinsically interesting moments that add to a frivolous muddled narrative whereas gummo and julien donkey boy maintain their aesthetic and emotional weight via coherent structural frameworks mister lonely feels like a victim of editing room ruthlessness a few scenes were cut from the film which would have otherwise painted fuller pictures of certain characters due to continuity errors in costume a result no doubt due to the absence of a shooting script and korine's tendency for improvisation one deleted scene in particular in which 'charlie chaplin' denis lavant and 'madonna' melita morgan have sex would have added much more emotional conflict to a scene later on in the film i won't spoil it but it's there to deflate any feeling of warmth or celebration and as it is only half succeeds the two strands of the narrative unconnected literally are best approached as two entirely different stories with the same allegorical meaning one compliments the other and vice versa it's something to do with the conflict between one's ambitions and the reality of the current situation but there's not enough of the herzog scenes to merit their place in the film and so any connection between these two allegorically connected threads is inevitably strained and the inclusion is in retrospect tedious this is an ambitious step forward from julien donkey boy that suffers mostly at least in the lookalike segments from having far too many characters for the film's running length a flaw that would have been even worse had big star names played everyone as was originally planned with many of the imagery's self contained beauty and moments of real genuine connection with the soundtrack this feels like it'd be much more suited to an art installation or photo exhibition as an exploration of mimesis and the nature of impersonation it'd lose none of its power indeed for me it would perhaps be more impressive the loneliness attached to iconic performativity such as that encountered by both the icons themselves and those who aspire to be like them is well captured in images such as that wherein 'marilyn monroe' a gorgeous samantha morton seduces the camera with a seven year itch pose in the middle of a forest or when 'sammy davis jr ' jason pennycooke settles post dance rehearsal with his back to the camera overlooking an incredible tranquil lake as it is moments like these and all those where the titles of randomly chosen michael jackson songs crawl across the scene are married to one another in a film narrative far less affecting than it should be for those who see it i lost all faith during the egg singing scene late on you'll know which scene i mean because it sticks out like a sore thumb as some sort of gimmicky attempt at the new cinematic language for which korine has previously been hailed,0,1,0.928727389126606,0,0.857454778253212,false_positive
NaiveBayes,i find it sad that just because edward norton did not want to be in the film or have anything to do with it people automatically think the movie sucks without even watching it or giving it a chance i really hope norton did not do this he is a fine actor and all but he scared people away from a decent movie i found it entertaining it wasn't mind blowing or anything with crazy special effects but it was not a bad it was fun to watch but yea definitely not a bad horrible movie,1,0,0.07132032556051958,0,0.8573593488789608,false_negative
NaiveBayes,franco zeffirelli's the taming of the shrew romeo and juliet jesus of nazareth othello third stab at transferring shakespeare to the screen works very well with the casting of mel gibson mad max lethal weapon and pre the passion of the christ notoriety in the role formerly owned by sir laurence olivier and rightly so see my review on his hamlet arguably the best interpretation of one of the bard's timeless and most quoted tragedies and redone years later by kenneth branagh as a full bloodied treatment explaining its hour minute running time combined with a dream cast and a lot of little additions which were well chosen and expertly done by the contemporary master of william shakespeare kenneth branagh the director of henry v and dead again joining the lethal weapon star are glenn close the big chill paul scofield a man for all seasons alan bates ian holm michael maloney who would be cast as roderigo opposite kenneth branagh and laurence fishburne in oliver parker's othello see my review of olivier's stage version of the tragedy though he only starred in it and who branagh would cast as laertes in his hour version of hamlet a proper homage to sir laurence olivier and his classic version of the play see my review on that one as well years later nathaniel parker who would be cast as cassio in his brother's version of othello years later and helena bonham carter who would be cast in mary shelley's frankenstein years later zeffirelli intended this movie as a homage to sir laurence olivier who had died years prior to this movie and it works pretty well for the most part what i was slightly uncomfortable with was zeffirelli's misplacing a lot of lines and in one scene he gives one of hamlet's lines to the ghost also helena bonham carter did not convince me as ophelia she was too dull and unreal whereas jean simmons who had immortalized the role in olivier's version and kate winslet who did an acceptable job in kenneth branagh's uncut epic revisionist reworking of hamlet were good in the role with jean simmons being the best ophelia ever that's why she was nominated for best actress in she didn't win what a shame ian holm said his lines too quickly not slowly as i expected him to in a scene with him laertes and ophelia but then again i'm more used to felix aylmer and richard briers' interpretations of the role and i think that they did better jobs than holm in their respective versions of hamlet both done by great directors actors text editors producers and stars of all their versions of the bard's work as polonius the rest of the cast however was excellent the scene where hamlet confronts his mother was very well done but olivier and branagh heightened the scene to better lengths to create even more emotional intensity and suspense that the scene required i recommend this version just to pass the time but it's ideal as a teaching tool for th grade english teachers i recommend showing olivier's version first then branagh's and finally this version despite the film's pg rating there was really nothing objectionable in the movie only what the play called for the best versions of hamlet are sir laurence olivier and kenneth branagh both were so good that i can't decide which one was the best see my reviews on these versions for more information franco zeffirelli this one was alright it started out alright with a scene not in the play but should've then progressed to the actual beginning of the play where a guard cries out who's there nay answer me stand and unfold yourself that scene scares the hell out of you because you're sitting quietly and then bam you almost jump out of your skin in short that scene sets the tone for the rest of the play huge blunder on zeffirelli's part to omit that scene it also misplaced a lot of lines and cut others that i think should've been put in such as the line where hamlet says to ophelia get thee to a nunnery why wouldst thou be a breeder of sinners that line was supposed to have occurred in that scene not where it was placed in the film after the to be or not to be soliloquy this version struggles between cutting out too much or too little from an excellent piece of literature kenneth branagh would remedy that years later with his uncut version of the tragedy making his version a more fitting homage to sir laurence olivier as several of the actors aside from him had performed hamlet on stage or on film many times on different occasions however zeffirelli's take on hamlet is faithful to the play and that's what i was looking for the setup for the final act duel was the same as in olivier and branagh's versions only that the denouement in branagh's version was more violent than the denouement of the previous two faithful versions more in line with the play olivier toned it down and it worked equally well and stuck more closely to the play with branagh throwing in a few harmless touches of his own to very good effect this version is not rated,0,1,0.9252050167702645,0,0.8504100335405289,false_positive
NaiveBayes,i saw this movie with hopes of a good laugh but when i watched it i didn't stop laughing for weeks they are such bad actors and it made this movie so much funnier to watch btw ryan dunn didn't eat the toy car he shoved it up his ass the random appearances from the skaters and vitos parts were great gimme some grapes vito no valo your grapes are at the store i wouldn't recommend any one under to watch it frankly they wouldn't understand half of the jokes in or what they are talking about i love vlb and after watching this movie i couldn't help but go buy it or the viva la bam series what is the deal with this stupid comment thing it has to be lines what kind of bull sh t is that i should be able to write one as long or in this case as short as i want i'm just going to keep typing until it tells me i can actually send it its just a waste of time i expected to just say what i wanted it wasn't too much but then i'm told i have to keep putting more in and then it corrects my spelling so what if i didn't spell something right you get what i mean still this is ridiculously long those who live by the sword get shot by those who don't,1,0,0.07569193031597321,0,0.8486161393680536,false_negative
NaiveBayes,hollywood had a long love affair with bogus arabian nights tales but few of these products have stood the test of time the most memorable were the jon hall maria montez films which have long since become camp this one is filled with dubbed songs anachronistic slang and slapstick it's a truly bounteous crop of mesopotamian corn and pretty near intolerable today it was nominated for its imaginative special effects which are almost unnoticeable in this day and age consisting mainly of trick photography the only outstanding positive feature which survives is its beautiful color and clarity sad to say of the many films made in this genre few of them come up to alexander korda's original thief of baghdad almost any other arabian nights film is superior to this one though it's a loser,0,1,0.9119513218106402,0,0.8239026436212804,false_positive
NaiveBayes,i saw night of the demons first before i saw night of the demons unfortunately my old blockbuster thought it was a good idea to have the sequel but no first one looney huh now i think all horror fans need this movie it's like mcdonald's you know it's bad for you and you'd rather have the cheesecake facotory or whatever pricier restaurant you prefer but you can't help but just wanting the cheap stuff night of the demons has it all your innocent sexy goes by the rules chicka dee your token black guy that surprisingly doesn't get killed you're slutty girl you're slutty guy you're dark girl or guy the goof ball the cheesy settings of a haunted house bad acting and lots of unnecessary nudity isn't this stuff great i mean i know deep down in my heart of movies that this was pretty bad but it was a good bad for horror movies horror fans should enjoy and dig in,1,0,0.09305150767154552,0,0.813896984656909,false_negative
NaiveBayes,i enjoyed this series but felt that the whole thing was let down by the sound recording mixing for whatever reason they've had to employ an awful lot of what's called adr where the actors replace the original location sound with a re recording of it in a sound booth the reasons for doing this are usually due to problems at the location or because somebody screwed up somewhere in the sound production chain it wouldn't be so bad if the adr was done well but at times it's just plain distracting it's not just the adr that's the problem the sound mix just doesn't match up to the quality of performances and the pictures i'd be curious to know what went wrong,1,0,0.09844752429420107,0,0.8031049514115979,false_negative
NaiveBayes,had she not been married to the producer jennifer jones would not have been the most obvious choice for the leading female role in this tragic tale of an affair between an american soldier and an english nurse set against the backdrop of the first world war her british accent is not perfect and in the fifties it was unusual for a big romantic lead to go to an actress in her late thirties even one as attractive as miss jones especially when she was several years older than her leading man there were a number of beautiful young british actresses in hollywood around this time such as audrey hepburn elizabeth taylor jean simmons and joan collins any of whom might have been more convincing in the role but miss jones had one important attribute they all lacked namely a marriage certificate with david o selznick's name on it in the event the film turned out to be such a turkey that they were doubtless grateful not to have it on their cvs the film tells at great length the story of the romance between frederick an american volunteer serving with the italian army as an ambulance driver and catherine a nurse with the british red cross after the italian defeat at the battle of caporetto frederick is wrongly accused of being a german spy and sentenced to death the film paints a very harsh picture of italian military justice it would appear that italian courts martial had the power to pass the death sentence after a trial lasting all of thirty seconds without hearing any evidence and without allowing the defendant to be legally represented or to speak in his defence frederick manages to escape and to cross the border into neutral switzerland accompanied by the pregnant catherine hemingway's novels have not always been a great success when filmed howard hawks succeeded in making a good version of to have and have not a film that is considerably better than the book on which it is nominally based but that is because he largely ignored hemingway's plot and turned the film into a remake of casablanca set in martinique rather than french morocco like the version of for whom the bell tolls a farewell to arms is overlong and fatally slow moving it is also miscast jennifer jones never makes catherine come to life as for rock hudson his assumed christian name could be unfortunately appropriate he could be as solid as a rock but also as impassive as one and in this film his frederick seems an impersonation of the great stone face despite the passion and emotion inherent in hemingway's plot the emotional temperature is always far too cool the picture has little going for it apart from some attractive picture postcard views of italian and swiss scenery it is hardly surprising that it was not a success and that its failure ended selznick's career as a producer a goof shortly before the battle of caporetto an italian officer states that russia had already concluded a separate peace with germany that battle started in october at a time when kerensky's russia was still fighting alongside the allies the russian revolution did not take place until november it was only the october revolution by the old julian calendar the new bolshevik regime signed an armistice with germany in december but a separate peace was not signed until the treaty of brest litovsk in march,0,1,0.8997891426614297,0,0.7995782853228595,false_positive
NaiveBayes,the emperor's new groove cast returns for disney pictures follow up but this time the spotlight is on kronk voiced by patrick warburton who is no longer yzma's eartha kitt henchman kronk has started a new life and is very happy with his role as chef of his own restaurant things go merrily along until kronk gets word that his papi john mahoney is coming for a visit kronk is worried because he knows that his life won't impress his papi one thing that he has always wanted and never received is a thumbs up from his dad a flurry of blunders and a gigantic cheese explosion in the restaurant leaves our likable hero very deep in trouble and anxiety to save the day a little help from his friends other voices tracey ullman david spade john goodman wendie malick april winchell and gatlin green,0,1,0.8981832087434201,0,0.7963664174868401,false_positive
NaiveBayes,what we know of caravaggio suggests a strutting brawler with a healthy sense of entitlement who lived amongst whores and thieves and hustlers and put them on canvas his works' themes were sex death redemption above all finding the sacred within the profane he lived at a time where homosexuality carried a death sentence and political intrigue normally involved fatalities in a society defined by the maxim strangling the boy for the purity of his scream you can't fault derek jarman for his cinematography nor his recreations of caravaggio's paintings and you certainly can't accuse the man of shying away from the homosexuality but frankly jarman never strays beyond s caricature italian patronage becomes the s london art scene complete with pretty waiters and calculators sean bean is a sexy bit of northern rough oiling his motorbike tilda swinton performs a transformation worthy of a mills and boons why miss lena without that gypsy headscarf you're beautiful jarman provides caravaggio with a particularly trite motive for the murder which left him exiled this could have been a visually stunning treatment of a man whose life was dangerous exciting violent and decadent but who nonetheless elevated the lives of ordinary people to the status of renaissance masterpieces looked on by emperors and kings instead what you get is pierre et gilles do italy the pretty bodies of young boys are shown to perfection but never the men who inhabit them jarman appears to satirise the london art scene showing it shallow and pretentious to use caravaggio and renaissance italy to make the point is to use a silk purse to make a pig's ear in fairness this film remains visually stunning but ultimately as two dimensional as the paintings it describes,0,1,0.8969419716340572,0,0.7938839432681144,false_positive
NaiveBayes,fred astaire is reteamed with rita hayworth one year after their big hit for columbia you'll never get rich that was the movie which put hayworth on the hollywood map yet her performance in this wan romantic musical hardly gives a suggestion why she was so suddenly popular down buenos aires way a tyrannical hotel owner demands that his four daughters marry in order of age one may think film takes place in the th century but no it's modern day astaire is an ex hoofer turned gambler who goes back to dancing to earn some money getting mixed up in impersonating a letter writing admirer to hayworth's stone cold society beauty fred gazes at rita with a brotherly smile but she's so mannequin like lip synching to her songs like a wide eyed wind up doll that all romantic sparks quickly sputter they do dance together quite comfortably however and the jerome kern score is unmemorable but not too bad from,0,1,0.8969406601830553,0,0.7938813203661106,false_positive
NaiveBayes,just caught the rain people on turner classic movies late one night the film was released in shirley knight stars as natalie a long island housewife who exact reasons unknown leaves her husband and embarks on a road trip not knowing exactly where she is going natalie is also newly pregnant which complicates things along the way she picks up a brain damaged ex football player jimmy james caan who has been kicked out of his college and is hitchhiking there are many twists and turns along the way between these two as natalie struggles to take care of jimmy and she begins to realize he is mentally limited and cannot take care of himself she is going through her own struggles needless to say and in no position to care for him natalie appears to be a woman on the edge of a nervous breakdown at times she makes some odd phone calls to her husband who begs her to come home natalie tries to dump jimmy several times only to have him re enter her life through circumstances a young robert duvall plays a strange and troubled cop who befriends natalie you get the sense all along that this film is going to end badly and it does this film is certainly uneven at times and the script is somewhat lacking francis ford coppola directed this and of course he would soon become immensely famous in the next few years for directing the godfather the actors are good ones needless to say as they all would have futures ahead of them in film shirley knight is the least known of the three although she is also underrated as an actor james caan is especially effective here and he seems to just inhabit this character this film remains little more than a curiosity now no doubt because it is an early movie of coppola's and i confess i had never heard of it so god bless turner classic movies for bringing it to a new audience,0,1,0.89692930889538,0,0.7938586177907601,false_positive
NaiveBayes,this movie would had worked much better if this was the first critters movie this is a low budget movie with only two critters shown on screen why this looks like a fail is because this is the last critters movie and it's so low budget that it seems the director made the whole movie with his own pocket money however i did like this movie i compare it mostly with the third movie which were bad critters have a more serious tone in it the first half of the movie even without seeing one critter yet you have a scary feeling watching it too bad they didn't milk out the critters i mean even if they only had two puppets they could still have used them on screen a lot more the critters also have different deaths in this movie which made this a little special especially at the end with the frozen critter ug has a promotion in this part and is different in this movie which took me by surprise lastly i liked this one because it also has some kind of conclusion to the series so at least we won't see a critters anymore oh one last thing i missed one scene in this movie we never see a critter shoot a spike from its back maybe these puppets didn't have that feature but i was very disappointed not seeing that in critters we see a lot of spike shooting which was the only good thing i liked about that movie,1,0,0.109243951621877,0,0.781512096756246,false_negative
NaiveBayes,this is another classic seagal movie he walks no cruises through the patriot just all the other mega seagal movies nothing even comes close to challenging seagal in this movie except maybe the part where he has to find a cure for this so called 'plague' and he starts throwing things about the lab but it all works out i mean lets face it its master seagal he's got to win what about his outfit in the film masterpiece he must have picked it himself its great that everyone in the film is dying after being exposed to the virus but seagal doesn't even get a cough the incident at the end when he kills the fat guy with the broken glass genius i bet seagal thought of that one as well this film is class pure and simple great plot great characters and seagal,1,0,0.11079000462693842,0,0.7784199907461231,false_negative
NaiveBayes,saimin usa the hypnotist uk hypnosis aspect ratio sound format dolby stereo sr following a series of bizarre and apparently unrelated 'suicides' an experienced tokyo detective ken utsui enlists the help of a young psychoanalyst goro inagaki who believes the victims were acting on a post hypnotic suggestion but their subsequent investigations reveal an even darker force at work linked to a young girl miho kanno whose life has been blighted by sadistic abuse based on a novel by keisuke matsuoka this densely plotted mystery takes inspiration from a variety of sources italian gialli traditional japanese ghost stories etc though some of the images in the climactic showdown reveal a more immediate influence the recent commercial success of hideo nakata's ring for all its ambition however saimin is a routine potboiler which stumbles badly after a powerhouse opening the 'suicides' are particularly impressive despite some feeble cgi effects though director masayuki ochiai who co wrote the script with yasushi fukuda rallies proceedings for an extended finale in which the narrative's startling secrets are finally revealed ochiai is best known for his film adaptation of novel turned video game parasite eve which also starred leading man inagaki a member of japanese pop group smap and while saimin echoes that movie's strong visual sense it falls short as drama and most of the characters are mere ciphers undermining the storyline's emotional pay off which is a shame because the final half hour is galvanized by a series of dynamic set pieces most notably a concert hall sequence in which dvorak's 'new world' symphony is transformed into an instrument of murder and ochiai is well served by an excellent production team however those lured by the promise of gory carnage may be disappointed the film is long on atmospherics and short on splatter performances are varied due to the script's limitations but kanno tomie is outstanding as a young woman suffering from multiple personality disorder which the subtitles on the print under review assures us isn't recognized as a viable medical condition in japan who falls prey to a sleazy tv hypnotist takeshi masu a prime suspect in the murders inagaki is bland in a one dimensional role and he's constantly upstaged by utsui a veteran performer whose career stretches back to the s p jaiantsu series of the 's japanese dialogue,0,1,0.8878303261010546,0,0.7756606522021092,false_positive
